"","controller","condition","item","rt","NA","subject","group"
"7277","DashedSentence",-0.5,9,5904,"FALSE","Native 33","Native"
"7281","DashedSentence",-0.5,2,6210,"FALSE","Native 33","Native"
"7293","DashedSentence",-0.5,11,5170,"FALSE","Native 33","Native"
"7301","DashedSentence",-0.5,1,6442,"FALSE","Native 33","Native"
"7313","DashedSentence",-0.5,5,3540,"FALSE","Native 33","Native"
"7353","DashedSentence",-0.5,3,7060,"FALSE","Native 33","Native"
"7389","DashedSentence",-0.5,6,6286,"FALSE","Native 33","Native"
"7405","DashedSentence",-0.5,3,10482,"FALSE","Native 34","Native"
"7417","DashedSentence",-0.5,4,2707,"FALSE","Native 34","Native"
"7445","DashedSentence",-0.5,6,16641,"FALSE","Native 34","Native"
"7461","DashedSentence",-0.5,12,7304,"FALSE","Native 34","Native"
"7465","DashedSentence",-0.5,7,6051,"FALSE","Native 34","Native"
"7473","DashedSentence",-0.5,8,5987,"FALSE","Native 34","Native"
"7489","DashedSentence",-0.5,10,8209,"FALSE","Native 34","Native"
"7493","DashedSentence",-0.5,5,6376,"FALSE","Native 34","Native"
"7517","DashedSentence",-0.5,11,3376,"FALSE","Native 34","Native"
"7533","DashedSentence",-0.5,1,2928,"FALSE","Native 34","Native"
"7549","DashedSentence",-0.5,2,2137,"FALSE","Native 34","Native"
"7569","DashedSentence",-0.5,9,10334,"FALSE","Native 34","Native"
"7635","DashedSentence",-0.5,6,7475,"FALSE","Native 35","Native"
"7651","DashedSentence",-0.5,12,13979,"FALSE","Native 35","Native"
"7667","DashedSentence",-0.5,3,6811,"FALSE","Native 35","Native"
"7695","DashedSentence",-0.5,10,10589,"FALSE","Native 35","Native"
"7699","DashedSentence",-0.5,4,5033,"FALSE","Native 35","Native"
"7719","DashedSentence",-0.5,8,6447,"FALSE","Native 35","Native"
"7727","DashedSentence",-0.5,7,7096,"FALSE","Native 35","Native"
"7739","DashedSentence",-0.5,5,6714,"FALSE","Native 35","Native"
"7775","DashedSentence",-0.5,2,5161,"FALSE","Native 35","Native"
"7783","DashedSentence",-0.5,9,8991,"FALSE","Native 35","Native"
"7787","DashedSentence",-0.5,1,9520,"FALSE","Native 35","Native"
"7819","DashedSentence",-0.5,11,5842,"FALSE","Native 35","Native"
"7851","DashedSentence",-0.5,10,8002,"FALSE","Native 36","Native"
"7895","DashedSentence",-0.5,12,10492,"FALSE","Native 36","Native"
"7899","DashedSentence",-0.5,8,4232,"FALSE","Native 36","Native"
"7907","DashedSentence",-0.5,7,3097,"FALSE","Native 36","Native"
"7919","DashedSentence",-0.5,1,2785,"FALSE","Native 36","Native"
"7939","DashedSentence",-0.5,3,8168,"FALSE","Native 36","Native"
"7951","DashedSentence",-0.5,4,6145,"FALSE","Native 36","Native"
"7979","DashedSentence",-0.5,6,10406,"FALSE","Native 36","Native"
"7983","DashedSentence",-0.5,2,3620,"FALSE","Native 36","Native"
"7995","DashedSentence",-0.5,11,12426,"FALSE","Native 36","Native"
"8039","DashedSentence",-0.5,9,3501,"FALSE","Native 36","Native"
"8059","DashedSentence",-0.5,5,2002,"FALSE","Native 36","Native"
"8079","DashedSentence",-0.5,4,8812,"FALSE","Native 37","Native"
"8095","DashedSentence",-0.5,8,5558,"FALSE","Native 37","Native"
"8099","DashedSentence",-0.5,5,9500,"FALSE","Native 37","Native"
"8139","DashedSentence",-0.5,10,8431,"FALSE","Native 37","Native"
"8155","DashedSentence",-0.5,12,7443,"FALSE","Native 37","Native"
"8159","DashedSentence",-0.5,11,10666,"FALSE","Native 37","Native"
"8167","DashedSentence",-0.5,6,4193,"FALSE","Native 37","Native"
"8187","DashedSentence",-0.5,1,2632,"FALSE","Native 37","Native"
"8231","DashedSentence",-0.5,9,17975,"FALSE","Native 37","Native"
"8251","DashedSentence",-0.5,3,4850,"FALSE","Native 37","Native"
"8255","DashedSentence",-0.5,7,5447,"FALSE","Native 37","Native"
"8279","DashedSentence",-0.5,2,3101,"FALSE","Native 37","Native"
"8311","DashedSentence",-0.5,7,7147,"FALSE","Native 38","Native"
"8335","DashedSentence",-0.5,12,12414,"FALSE","Native 38","Native"
"8339","DashedSentence",-0.5,8,9715,"FALSE","Native 38","Native"
"8391","DashedSentence",-0.5,9,9279,"FALSE","Native 38","Native"
"8411","DashedSentence",-0.5,1,5734,"FALSE","Native 38","Native"
"8415","DashedSentence",-0.5,3,3349,"FALSE","Native 38","Native"
"8427","DashedSentence",-0.5,2,4774,"FALSE","Native 38","Native"
"8443","DashedSentence",-0.5,6,9351,"FALSE","Native 38","Native"
"8463","DashedSentence",-0.5,10,11574,"FALSE","Native 38","Native"
"8467","DashedSentence",-0.5,4,3280,"FALSE","Native 38","Native"
"8483","DashedSentence",-0.5,5,7560,"FALSE","Native 38","Native"
"8487","DashedSentence",-0.5,11,7320,"FALSE","Native 38","Native"
"8531","DashedSentence",-0.5,2,10814,"FALSE","Native 39","Native"
"8539","DashedSentence",-0.5,7,9402,"FALSE","Native 39","Native"
"8575","DashedSentence",-0.5,6,4324,"FALSE","Native 39","Native"
"8579","DashedSentence",-0.5,12,6216,"FALSE","Native 39","Native"
"8615","DashedSentence",-0.5,11,2284,"FALSE","Native 39","Native"
"8619","DashedSentence",-0.5,8,6331,"FALSE","Native 39","Native"
"8635","DashedSentence",-0.5,3,10303,"FALSE","Native 39","Native"
"8639","DashedSentence",-0.5,10,4829,"FALSE","Native 39","Native"
"8643","DashedSentence",-0.5,4,16216,"FALSE","Native 39","Native"
"8659","DashedSentence",-0.5,9,8578,"FALSE","Native 39","Native"
"8667","DashedSentence",-0.5,5,2856,"FALSE","Native 39","Native"
"8719","DashedSentence",-0.5,1,5368,"FALSE","Native 39","Native"
"8761","DashedSentence",-0.5,7,7350,"FALSE","Native 40","Native"
"8769","DashedSentence",-0.5,10,7490,"FALSE","Native 40","Native"
"8781","DashedSentence",-0.5,1,4528,"FALSE","Native 40","Native"
"8801","DashedSentence",-0.5,6,6079,"FALSE","Native 40","Native"
"8805","DashedSentence",-0.5,2,7588,"FALSE","Native 40","Native"
"8825","DashedSentence",-0.5,8,13545,"FALSE","Native 40","Native"
"8833","DashedSentence",-0.5,4,8903,"FALSE","Native 40","Native"
"8841","DashedSentence",-0.5,9,10003,"FALSE","Native 40","Native"
"8877","DashedSentence",-0.5,12,105,"FALSE","Native 40","Native"
"8905","DashedSentence",-0.5,3,5560,"FALSE","Native 40","Native"
"8929","DashedSentence",-0.5,11,8041,"FALSE","Native 40","Native"
"8941","DashedSentence",-0.5,5,9434,"FALSE","Native 40","Native"
"8977","DashedSentence",0.5,1,4805,"FALSE","Non-Native 1","Non-Native"
"8989","DashedSentence",0.5,10,6815,"FALSE","Non-Native 1","Non-Native"
"8993","DashedSentence",0.5,11,3014,"FALSE","Non-Native 1","Non-Native"
"9001","DashedSentence",0.5,7,8425,"FALSE","Non-Native 1","Non-Native"
"9017","DashedSentence",0.5,9,3693,"FALSE","Non-Native 1","Non-Native"
"9037","DashedSentence",0.5,12,3939,"FALSE","Non-Native 1","Non-Native"
"9061","DashedSentence",0.5,3,5735,"FALSE","Non-Native 1","Non-Native"
"9073","DashedSentence",0.5,5,5531,"FALSE","Non-Native 1","Non-Native"
"9089","DashedSentence",0.5,8,8275,"FALSE","Non-Native 1","Non-Native"
"9105","DashedSentence",0.5,6,7220,"FALSE","Non-Native 1","Non-Native"
"9113","DashedSentence",0.5,2,6230,"FALSE","Non-Native 1","Non-Native"
"9141","DashedSentence",0.5,4,4858,"FALSE","Non-Native 1","Non-Native"
"9205","DashedSentence",0.5,3,7614,"FALSE","Non-Native 2","Non-Native"
"9209","DashedSentence",0.5,1,4352,"FALSE","Non-Native 2","Non-Native"
"9249","DashedSentence",0.5,8,6843,"FALSE","Non-Native 2","Non-Native"
"9277","DashedSentence",0.5,4,3959,"FALSE","Non-Native 2","Non-Native"
"9293","DashedSentence",0.5,7,10719,"FALSE","Non-Native 2","Non-Native"
"9305","DashedSentence",0.5,12,2829,"FALSE","Non-Native 2","Non-Native"
"9321","DashedSentence",0.5,5,9003,"FALSE","Non-Native 2","Non-Native"
"9325","DashedSentence",0.5,9,6672,"FALSE","Non-Native 2","Non-Native"
"9329","DashedSentence",0.5,6,4605,"FALSE","Non-Native 2","Non-Native"
"9365","DashedSentence",0.5,11,5804,"FALSE","Non-Native 2","Non-Native"
"9377","DashedSentence",0.5,2,3346,"FALSE","Non-Native 2","Non-Native"
"9381","DashedSentence",0.5,10,6410,"FALSE","Non-Native 2","Non-Native"
"9419","DashedSentence",0.5,4,6259,"FALSE","Non-Native 3","Non-Native"
"9431","DashedSentence",0.5,8,5287,"FALSE","Non-Native 3","Non-Native"
"9439","DashedSentence",0.5,7,16554,"FALSE","Non-Native 3","Non-Native"
"9443","DashedSentence",0.5,1,8308,"FALSE","Non-Native 3","Non-Native"
"9511","DashedSentence",0.5,5,6359,"FALSE","Non-Native 3","Non-Native"
"9531","DashedSentence",0.5,6,7666,"FALSE","Non-Native 3","Non-Native"
"9535","DashedSentence",0.5,2,10022,"FALSE","Non-Native 3","Non-Native"
"9555","DashedSentence",0.5,3,8401,"FALSE","Non-Native 3","Non-Native"
"9599","DashedSentence",0.5,9,7487,"FALSE","Non-Native 3","Non-Native"
"9603","DashedSentence",0.5,12,4714,"FALSE","Non-Native 3","Non-Native"
"9631","DashedSentence",0.5,11,5542,"FALSE","Non-Native 3","Non-Native"
"9651","DashedSentence",0.5,2,9029,"FALSE","Non-Native 4","Non-Native"
"9659","DashedSentence",0.5,9,15293,"FALSE","Non-Native 4","Non-Native"
"9675","DashedSentence",0.5,6,19828,"FALSE","Non-Native 4","Non-Native"
"9691","DashedSentence",0.5,5,3090,"FALSE","Non-Native 4","Non-Native"
"9699","DashedSentence",0.5,12,8891,"FALSE","Non-Native 4","Non-Native"
"9743","DashedSentence",0.5,4,14287,"FALSE","Non-Native 4","Non-Native"
"9759","DashedSentence",0.5,3,12565,"FALSE","Non-Native 4","Non-Native"
"9811","DashedSentence",0.5,7,4579,"FALSE","Non-Native 4","Non-Native"
"9819","DashedSentence",0.5,8,11308,"FALSE","Non-Native 4","Non-Native"
"9823","DashedSentence",0.5,10,28777,"FALSE","Non-Native 4","Non-Native"
"9827","DashedSentence",0.5,11,5122,"FALSE","Non-Native 4","Non-Native"
"9855","DashedSentence",0.5,1,5230,"FALSE","Non-Native 4","Non-Native"
"9865","DashedSentence",0.5,1,9996,"FALSE","Non-Native 5","Non-Native"
"9877","DashedSentence",0.5,4,7891,"FALSE","Non-Native 5","Non-Native"
"9893","DashedSentence",0.5,2,11805,"FALSE","Non-Native 5","Non-Native"
"9933","DashedSentence",0.5,8,8881,"FALSE","Non-Native 5","Non-Native"
"9941","DashedSentence",0.5,11,7779,"FALSE","Non-Native 5","Non-Native"
"9945","DashedSentence",0.5,12,8409,"FALSE","Non-Native 5","Non-Native"
"9953","DashedSentence",0.5,5,12886,"FALSE","Non-Native 5","Non-Native"
"10005","DashedSentence",0.5,7,10961,"FALSE","Non-Native 5","Non-Native"
"10013","DashedSentence",0.5,9,8853,"FALSE","Non-Native 5","Non-Native"
"10017","DashedSentence",0.5,10,18138,"FALSE","Non-Native 5","Non-Native"
"10049","DashedSentence",0.5,3,12148,"FALSE","Non-Native 5","Non-Native"
"10073","DashedSentence",0.5,6,10123,"FALSE","Non-Native 5","Non-Native"
"10097","DashedSentence",0.5,4,16814,"FALSE","Non-Native 6","Non-Native"
"10113","DashedSentence",0.5,3,10279,"FALSE","Non-Native 6","Non-Native"
"10117","DashedSentence",0.5,1,7435,"FALSE","Non-Native 6","Non-Native"
"10125","DashedSentence",0.5,10,15946,"FALSE","Non-Native 6","Non-Native"
"10149","DashedSentence",0.5,6,13748,"FALSE","Non-Native 6","Non-Native"
"10197","DashedSentence",0.5,2,5939,"FALSE","Non-Native 6","Non-Native"
"10213","DashedSentence",0.5,7,8232,"FALSE","Non-Native 6","Non-Native"
"10229","DashedSentence",0.5,5,13593,"FALSE","Non-Native 6","Non-Native"
"10237","DashedSentence",0.5,11,9755,"FALSE","Non-Native 6","Non-Native"
"10269","DashedSentence",0.5,8,8338,"FALSE","Non-Native 6","Non-Native"
"10277","DashedSentence",0.5,12,4280,"FALSE","Non-Native 6","Non-Native"
"10281","DashedSentence",0.5,9,5247,"FALSE","Non-Native 6","Non-Native"
"10319","DashedSentence",0.5,2,6034,"FALSE","Non-Native 7","Non-Native"
"10327","DashedSentence",0.5,7,8460,"FALSE","Non-Native 7","Non-Native"
"10367","DashedSentence",0.5,4,13380,"FALSE","Non-Native 7","Non-Native"
"10387","DashedSentence",0.5,11,4119,"FALSE","Non-Native 7","Non-Native"
"10391","DashedSentence",0.5,12,2798,"FALSE","Non-Native 7","Non-Native"
"10395","DashedSentence",0.5,3,16082,"FALSE","Non-Native 7","Non-Native"
"10411","DashedSentence",0.5,8,9146,"FALSE","Non-Native 7","Non-Native"
"10423","DashedSentence",0.5,6,11032,"FALSE","Non-Native 7","Non-Native"
"10427","DashedSentence",0.5,9,11099,"FALSE","Non-Native 7","Non-Native"
"10431","DashedSentence",0.5,1,6138,"FALSE","Non-Native 7","Non-Native"
"10483","DashedSentence",0.5,5,6197,"FALSE","Non-Native 7","Non-Native"
"10487","DashedSentence",0.5,10,11997,"FALSE","Non-Native 7","Non-Native"
"10553","DashedSentence",0.5,6,6354,"FALSE","Non-Native 8","Non-Native"
"10597","DashedSentence",0.5,9,9611,"FALSE","Non-Native 8","Non-Native"
"10645","DashedSentence",0.5,7,12081,"FALSE","Non-Native 8","Non-Native"
"10649","DashedSentence",0.5,12,18926,"FALSE","Non-Native 8","Non-Native"
"10661","DashedSentence",0.5,5,13544,"FALSE","Non-Native 8","Non-Native"
"10669","DashedSentence",0.5,11,4875,"FALSE","Non-Native 8","Non-Native"
"10673","DashedSentence",0.5,1,14452,"FALSE","Non-Native 8","Non-Native"
"10713","DashedSentence",0.5,2,22193,"FALSE","Non-Native 8","Non-Native"
"10721","DashedSentence",0.5,10,16601,"FALSE","Non-Native 8","Non-Native"
"10733","DashedSentence",0.5,3,8757,"FALSE","Non-Native 8","Non-Native"
"10737","DashedSentence",0.5,4,13651,"FALSE","Non-Native 8","Non-Native"
"10745","DashedSentence",0.5,8,7760,"FALSE","Non-Native 8","Non-Native"
"10789","DashedSentence",0.5,12,4682,"FALSE","Non-Native 9","Non-Native"
"10801","DashedSentence",0.5,5,16861,"FALSE","Non-Native 9","Non-Native"
"10825","DashedSentence",0.5,9,3798,"FALSE","Non-Native 9","Non-Native"
"10857","DashedSentence",0.5,7,14719,"FALSE","Non-Native 9","Non-Native"
"10869","DashedSentence",0.5,11,18410,"FALSE","Non-Native 9","Non-Native"
"10885","DashedSentence",0.5,3,6869,"FALSE","Non-Native 9","Non-Native"
"10889","DashedSentence",0.5,6,4636,"FALSE","Non-Native 9","Non-Native"
"10909","DashedSentence",0.5,10,4343,"FALSE","Non-Native 9","Non-Native"
"10913","DashedSentence",0.5,2,5463,"FALSE","Non-Native 9","Non-Native"
"10917","DashedSentence",0.5,4,7737,"FALSE","Non-Native 9","Non-Native"
"10921","DashedSentence",0.5,8,4636,"FALSE","Non-Native 9","Non-Native"
"10949","DashedSentence",0.5,1,8752,"FALSE","Non-Native 9","Non-Native"
"11001","DashedSentence",0.5,11,21184,"FALSE","Non-Native 10","Non-Native"
"11009","DashedSentence",0.5,2,12802,"FALSE","Non-Native 10","Non-Native"
"11025","DashedSentence",0.5,10,16768,"FALSE","Non-Native 10","Non-Native"
"11029","DashedSentence",0.5,1,14842,"FALSE","Non-Native 10","Non-Native"
"11033","DashedSentence",0.5,7,17125,"FALSE","Non-Native 10","Non-Native"
"11041","DashedSentence",0.5,9,8715,"FALSE","Non-Native 10","Non-Native"
"11081","DashedSentence",0.5,6,17551,"FALSE","Non-Native 10","Non-Native"
"11113","DashedSentence",0.5,4,16867,"FALSE","Non-Native 10","Non-Native"
"11125","DashedSentence",0.5,8,25277,"FALSE","Non-Native 10","Non-Native"
"11141","DashedSentence",0.5,3,5850,"FALSE","Non-Native 10","Non-Native"
"11165","DashedSentence",0.5,5,22420,"FALSE","Non-Native 10","Non-Native"
"11197","DashedSentence",0.5,12,12428,"FALSE","Non-Native 10","Non-Native"
"11223","DashedSentence",0.5,11,12116,"FALSE","Non-Native 11","Non-Native"
"11247","DashedSentence",0.5,6,9008,"FALSE","Non-Native 11","Non-Native"
"11251","DashedSentence",0.5,4,12151,"FALSE","Non-Native 11","Non-Native"
"11255","DashedSentence",0.5,5,10514,"FALSE","Non-Native 11","Non-Native"
"11259","DashedSentence",0.5,12,10705,"FALSE","Non-Native 11","Non-Native"
"11271","DashedSentence",0.5,8,18373,"FALSE","Non-Native 11","Non-Native"
"11295","DashedSentence",0.5,1,13744,"FALSE","Non-Native 11","Non-Native"
"11323","DashedSentence",0.5,7,15507,"FALSE","Non-Native 11","Non-Native"
"11343","DashedSentence",0.5,9,15783,"FALSE","Non-Native 11","Non-Native"
"11375","DashedSentence",0.5,3,14073,"FALSE","Non-Native 11","Non-Native"
"11399","DashedSentence",0.5,10,8557,"FALSE","Non-Native 11","Non-Native"
"11423","DashedSentence",0.5,2,5536,"FALSE","Non-Native 11","Non-Native"
"11455","DashedSentence",0.5,1,11454,"FALSE","Non-Native 12","Non-Native"
"11459","DashedSentence",0.5,7,13659,"FALSE","Non-Native 12","Non-Native"
"11475","DashedSentence",0.5,5,13721,"FALSE","Non-Native 12","Non-Native"
"11507","DashedSentence",0.5,3,19547,"FALSE","Non-Native 12","Non-Native"
"11515","DashedSentence",0.5,10,16014,"FALSE","Non-Native 12","Non-Native"
"11531","DashedSentence",0.5,11,8284,"FALSE","Non-Native 12","Non-Native"
"11539","DashedSentence",0.5,6,10175,"FALSE","Non-Native 12","Non-Native"
"11547","DashedSentence",0.5,12,18879,"FALSE","Non-Native 12","Non-Native"
"11555","DashedSentence",0.5,9,13150,"FALSE","Non-Native 12","Non-Native"
"11559","DashedSentence",0.5,8,22531,"FALSE","Non-Native 12","Non-Native"
"11623","DashedSentence",0.5,2,7789,"FALSE","Non-Native 12","Non-Native"
"11635","DashedSentence",0.5,4,17987,"FALSE","Non-Native 12","Non-Native"
"11673","DashedSentence",0.5,12,7955,"FALSE","Non-Native 13","Non-Native"
"11697","DashedSentence",0.5,5,5474,"FALSE","Non-Native 13","Non-Native"
"11705","DashedSentence",0.5,2,3861,"FALSE","Non-Native 13","Non-Native"
"11717","DashedSentence",0.5,11,3313,"FALSE","Non-Native 13","Non-Native"
"11725","DashedSentence",0.5,1,3073,"FALSE","Non-Native 13","Non-Native"
"11753","DashedSentence",0.5,6,2887,"FALSE","Non-Native 13","Non-Native"
"11761","DashedSentence",0.5,9,9461,"FALSE","Non-Native 13","Non-Native"
"11785","DashedSentence",0.5,10,2543,"FALSE","Non-Native 13","Non-Native"
"11801","DashedSentence",0.5,3,4718,"FALSE","Non-Native 13","Non-Native"
"11809","DashedSentence",0.5,4,3498,"FALSE","Non-Native 13","Non-Native"
"11841","DashedSentence",0.5,8,5549,"FALSE","Non-Native 13","Non-Native"
"11849","DashedSentence",0.5,7,6828,"FALSE","Non-Native 13","Non-Native"
"11883","DashedSentence",0.5,10,14907,"FALSE","Non-Native 14","Non-Native"
"11907","DashedSentence",0.5,8,19015,"FALSE","Non-Native 14","Non-Native"
"11927","DashedSentence",0.5,12,18339,"FALSE","Non-Native 14","Non-Native"
"11931","DashedSentence",0.5,4,9375,"FALSE","Non-Native 14","Non-Native"
"11939","DashedSentence",0.5,9,4910,"FALSE","Non-Native 14","Non-Native"
"11947","DashedSentence",0.5,5,6894,"FALSE","Non-Native 14","Non-Native"
"11955","DashedSentence",0.5,1,9146,"FALSE","Non-Native 14","Non-Native"
"11971","DashedSentence",0.5,11,6509,"FALSE","Non-Native 14","Non-Native"
"12011","DashedSentence",0.5,3,3538,"FALSE","Non-Native 14","Non-Native"
"12015","DashedSentence",0.5,2,7109,"FALSE","Non-Native 14","Non-Native"
"12027","DashedSentence",0.5,7,16764,"FALSE","Non-Native 14","Non-Native"
"12059","DashedSentence",0.5,6,14540,"FALSE","Non-Native 14","Non-Native"
"12109","DashedSentence",0.5,5,9408,"FALSE","Non-Native 15","Non-Native"
"12113","DashedSentence",0.5,7,17408,"FALSE","Non-Native 15","Non-Native"
"12117","DashedSentence",0.5,1,9512,"FALSE","Non-Native 15","Non-Native"
"12125","DashedSentence",0.5,9,12261,"FALSE","Non-Native 15","Non-Native"
"12133","DashedSentence",0.5,11,16467,"FALSE","Non-Native 15","Non-Native"
"12161","DashedSentence",0.5,10,14435,"FALSE","Non-Native 15","Non-Native"
"12181","DashedSentence",0.5,12,15325,"FALSE","Non-Native 15","Non-Native"
"12217","DashedSentence",0.5,4,17153,"FALSE","Non-Native 15","Non-Native"
"12225","DashedSentence",0.5,3,21972,"FALSE","Non-Native 15","Non-Native"
"12245","DashedSentence",0.5,8,11379,"FALSE","Non-Native 15","Non-Native"
"12289","DashedSentence",0.5,2,4118,"FALSE","Non-Native 15","Non-Native"
"12309","DashedSentence",0.5,6,5789,"FALSE","Non-Native 15","Non-Native"
"12343","DashedSentence",0.5,11,5143,"FALSE","Non-Native 16","Non-Native"
"12347","DashedSentence",0.5,3,7669,"FALSE","Non-Native 16","Non-Native"
"12379","DashedSentence",0.5,2,8314,"FALSE","Non-Native 16","Non-Native"
"12387","DashedSentence",0.5,4,7833,"FALSE","Non-Native 16","Non-Native"
"12395","DashedSentence",0.5,8,10248,"FALSE","Non-Native 16","Non-Native"
"12411","DashedSentence",0.5,9,5636,"FALSE","Non-Native 16","Non-Native"
"12415","DashedSentence",0.5,5,3962,"FALSE","Non-Native 16","Non-Native"
"12439","DashedSentence",0.5,7,7899,"FALSE","Non-Native 16","Non-Native"
"12459","DashedSentence",0.5,12,3331,"FALSE","Non-Native 16","Non-Native"
"12495","DashedSentence",0.5,1,3280,"FALSE","Non-Native 16","Non-Native"
"12527","DashedSentence",0.5,6,3498,"FALSE","Non-Native 16","Non-Native"
"12535","DashedSentence",0.5,10,5502,"FALSE","Non-Native 16","Non-Native"
"12553","DashedSentence",0.5,5,3882,"FALSE","Non-Native 17","Non-Native"
"12577","DashedSentence",0.5,7,7250,"FALSE","Non-Native 17","Non-Native"
"12597","DashedSentence",0.5,2,5592,"FALSE","Non-Native 17","Non-Native"
"12601","DashedSentence",0.5,3,5661,"FALSE","Non-Native 17","Non-Native"
"12609","DashedSentence",0.5,12,5212,"FALSE","Non-Native 17","Non-Native"
"12629","DashedSentence",0.5,11,4295,"FALSE","Non-Native 17","Non-Native"
"12633","DashedSentence",0.5,6,4710,"FALSE","Non-Native 17","Non-Native"
"12641","DashedSentence",0.5,9,4742,"FALSE","Non-Native 17","Non-Native"
"12653","DashedSentence",0.5,10,5363,"FALSE","Non-Native 17","Non-Native"
"12717","DashedSentence",0.5,8,4535,"FALSE","Non-Native 17","Non-Native"
"12721","DashedSentence",0.5,1,6842,"FALSE","Non-Native 17","Non-Native"
"12741","DashedSentence",0.5,4,4560,"FALSE","Non-Native 17","Non-Native"
"12783","DashedSentence",0.5,4,10056,"FALSE","Non-Native 18","Non-Native"
"12795","DashedSentence",0.5,12,10475,"FALSE","Non-Native 18","Non-Native"
"12799","DashedSentence",0.5,6,6558,"FALSE","Non-Native 18","Non-Native"
"12811","DashedSentence",0.5,10,5052,"FALSE","Non-Native 18","Non-Native"
"12831","DashedSentence",0.5,3,4304,"FALSE","Non-Native 18","Non-Native"
"12835","DashedSentence",0.5,11,7563,"FALSE","Non-Native 18","Non-Native"
"12843","DashedSentence",0.5,2,7180,"FALSE","Non-Native 18","Non-Native"
"12867","DashedSentence",0.5,7,8324,"FALSE","Non-Native 18","Non-Native"
"12895","DashedSentence",0.5,5,4013,"FALSE","Non-Native 18","Non-Native"
"12903","DashedSentence",0.5,1,8519,"FALSE","Non-Native 18","Non-Native"
"12951","DashedSentence",0.5,9,3004,"FALSE","Non-Native 18","Non-Native"
"12991","DashedSentence",0.5,8,5321,"FALSE","Non-Native 18","Non-Native"
"13033","DashedSentence",0.5,3,19632,"FALSE","Non-Native 19","Non-Native"
"13049","DashedSentence",0.5,5,11854,"FALSE","Non-Native 19","Non-Native"
"13073","DashedSentence",0.5,2,26259,"FALSE","Non-Native 19","Non-Native"
"13093","DashedSentence",0.5,1,11049,"FALSE","Non-Native 19","Non-Native"
"13097","DashedSentence",0.5,4,17322,"FALSE","Non-Native 19","Non-Native"
"13117","DashedSentence",0.5,6,7168,"FALSE","Non-Native 19","Non-Native"
"13121","DashedSentence",0.5,9,17727,"FALSE","Non-Native 19","Non-Native"
"13133","DashedSentence",0.5,10,12959,"FALSE","Non-Native 19","Non-Native"
"13169","DashedSentence",0.5,7,12305,"FALSE","Non-Native 19","Non-Native"
"13197","DashedSentence",0.5,12,9861,"FALSE","Non-Native 19","Non-Native"
"13205","DashedSentence",0.5,11,7519,"FALSE","Non-Native 19","Non-Native"
"13213","DashedSentence",0.5,8,11569,"FALSE","Non-Native 19","Non-Native"
"13245","DashedSentence",0.5,9,9451,"FALSE","Non-Native 20","Non-Native"
"13269","DashedSentence",0.5,5,4786,"FALSE","Non-Native 20","Non-Native"
"13285","DashedSentence",0.5,4,3840,"FALSE","Non-Native 20","Non-Native"
"13305","DashedSentence",0.5,6,4151,"FALSE","Non-Native 20","Non-Native"
"13317","DashedSentence",0.5,2,5749,"FALSE","Non-Native 20","Non-Native"
"13321","DashedSentence",0.5,10,4473,"FALSE","Non-Native 20","Non-Native"
"13341","DashedSentence",0.5,1,7958,"FALSE","Non-Native 20","Non-Native"
"13345","DashedSentence",0.5,3,4415,"FALSE","Non-Native 20","Non-Native"
"13389","DashedSentence",0.5,8,10477,"FALSE","Non-Native 20","Non-Native"
"13397","DashedSentence",0.5,11,3646,"FALSE","Non-Native 20","Non-Native"
"13413","DashedSentence",0.5,7,3634,"FALSE","Non-Native 20","Non-Native"
"13433","DashedSentence",0.5,12,3688,"FALSE","Non-Native 20","Non-Native"
"13449","DashedSentence",0.5,8,5524,"FALSE","Non-Native 21","Non-Native"
"13485","DashedSentence",0.5,4,7752,"FALSE","Non-Native 21","Non-Native"
"13497","DashedSentence",0.5,2,10037,"FALSE","Non-Native 21","Non-Native"
"13513","DashedSentence",0.5,10,4424,"FALSE","Non-Native 21","Non-Native"
"13537","DashedSentence",0.5,5,6976,"FALSE","Non-Native 21","Non-Native"
"13545","DashedSentence",0.5,9,9279,"FALSE","Non-Native 21","Non-Native"
"13549","DashedSentence",0.5,7,5435,"FALSE","Non-Native 21","Non-Native"
"13601","DashedSentence",0.5,11,6283,"FALSE","Non-Native 21","Non-Native"
"13621","DashedSentence",0.5,1,4759,"FALSE","Non-Native 21","Non-Native"
"13637","DashedSentence",0.5,12,8296,"FALSE","Non-Native 21","Non-Native"
"13657","DashedSentence",0.5,3,4029,"FALSE","Non-Native 21","Non-Native"
"13661","DashedSentence",0.5,6,7072,"FALSE","Non-Native 21","Non-Native"
"13699","DashedSentence",0.5,8,17682,"FALSE","Non-Native 22","Non-Native"
"13707","DashedSentence",0.5,5,6740,"FALSE","Non-Native 22","Non-Native"
"13723","DashedSentence",0.5,9,9275,"FALSE","Non-Native 22","Non-Native"
"13739","DashedSentence",0.5,6,9988,"FALSE","Non-Native 22","Non-Native"
"13751","DashedSentence",0.5,10,12467,"FALSE","Non-Native 22","Non-Native"
"13755","DashedSentence",0.5,1,4882,"FALSE","Non-Native 22","Non-Native"
"13771","DashedSentence",0.5,11,5512,"FALSE","Non-Native 22","Non-Native"
"13791","DashedSentence",0.5,3,5818,"FALSE","Non-Native 22","Non-Native"
"13799","DashedSentence",0.5,4,5852,"FALSE","Non-Native 22","Non-Native"
"13823","DashedSentence",0.5,7,8464,"FALSE","Non-Native 22","Non-Native"
